"method","K_fit","beta","lambda_mu","lambda_kappa","lambda_eta","ARI","loglik","pen_loglik","converged","iter","true_union_q","selected_q","TPR","FPR","Precision","F1","entry_TPR","entry_FPR","entry_Precision","entry_F1","MSE_mu","MSE_kappa","MSE_centered_eta","kappa_hat_mean","df","BIC","EBIC","common_selection_rate","specific_selection_rate","noise_selection_rate","scenario","rep","n","d","K_true","common_q","specific_q_per_component","specific_weight","true_entry_q","mu_pairwise_cos_mean","kappa_true_min","kappa_true_max","kappa_true_ratio"
"Eta centered path BIC",4,NA,NA,NA,1.32610000655648,0.373587351667185,97476.6798481357,97294.6138038998,FALSE,100,22,30,0.818181818181818,0.153846153846154,0.6,0.692307692307692,NA,NA,NA,NA,0.000422815924822836,114.704006158025,1.54161900792428,63.8033965012345,193,-193620.162927428,-192731.365081532,1,0.75,0.153846153846154,"specific_effect_common6_specific4",11,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.32610000655648,0.408042799223644,97507.9975563996,NA,TRUE,53,22,30,0.818181818181818,0.153846153846154,0.6,0.692307692307692,NA,NA,NA,NA,0.000545620182366484,402.097074594217,4.43042200267541,68.3793583994778,123,-194166.341213484,-193599.905280608,1,0.75,0.153846153846154,"specific_effect_common6_specific4",11,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,35.0048330167861,NA,NA,NA,0.431651978218233,98275.4920832987,97799.9882634049,TRUE,2,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,1,0.577777777777778,0.161290322580645,0.277777777777778,0.000202936168222499,25.5526502182323,0.564004182083116,62.1763798092718,251,-194817.137591573,-193661.23987489,1,1,0.974358974358974,"specific_effect_common6_specific4",12,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,35.0048330167861,NA,NA,NA,0.416966200988545,98338.0390779786,NA,TRUE,96,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,NA,NA,NA,NA,0.000798318781509779,86.7811817379146,2.3431075435775,64.6390634347977,395,-193947.514820759,-192128.472597294,1,1,0.974358974358974,"specific_effect_common6_specific4",12,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,28.8927483123734,1.16859642018118,NA,0.396385741775279,98256.7719404689,97610.3826700201,TRUE,2,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,0.95,0.555555555555556,0.159663865546218,0.273381294964029,0.000467338149589427,10.8575367871995,0.678943494266699,55.6694522751754,241,-194848.774858703,-193738.92884388,1,1,0.974358974358974,"specific_effect_common6_specific4",12,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,28.8927483123734,1.16859642018118,NA,0.378240880957934,98326.4808552196,NA,TRUE,73,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,NA,NA,NA,NA,0.000769211893298784,22.1712152655693,1.40608170883584,59.4984492898114,395,-193924.398375241,-192105.356151776,1,1,0.974358974358974,"specific_effect_common6_specific4",12,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.90534237991598,0.333604590923788,98014.6783959622,97794.2859254355,TRUE,18,22,18,0.772727272727273,0.0128205128205128,0.944444444444444,0.85,NA,NA,NA,NA,0.000290057616669463,119.722587026061,1.26166028458129,63.6385152380707,157,-194944.839213124,-194221.827493924,1,0.6875,0.0128205128205128,"specific_effect_common6_specific4",12,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.90534237991598,0.429402149241351,98098.828141418,NA,TRUE,51,22,18,0.772727272727273,0.0128205128205128,0.944444444444444,0.85,NA,NA,NA,NA,0.000269974450483292,15.4891309192156,0.451154663475132,61.0130935213406,75,-195679.574636912,-195334.186872963,1,0.6875,0.0128205128205128,"specific_effect_common6_specific4",12,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,44.495375904665,NA,NA,NA,0.392592902534531,97352.0437477378,96801.503984926,TRUE,5,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,0.95,0.438888888888889,0.193877551020408,0.322033898305085,0.000371072550867919,21.4458742169676,0.876899860523685,60.9814514561235,199,-193329.444194958,-192413.015327946,1,1,0.884615384615385,"specific_effect_common6_specific4",13,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,44.495375904665,NA,NA,NA,0.358282472274163,97439.3289625317,NA,FALSE,100,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,NA,NA,NA,NA,0.000659334515694785,8.93010054808618,1.42971137277615,59.5697784140306,367,-192343.511737677,-190653.414279419,1,1,0.884615384615385,"specific_effect_common6_specific4",13,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,44.0460611566918,0,NA,0.397532439512472,97365.2808879228,96809.4878303022,TRUE,2,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,1,0.441666666666667,0.201005025125628,0.334728033472803,0.000238641681114619,29.0969406558416,0.678875127126841,61.4474792944463,202,-193335.195209491,-192404.950831922,1,1,0.884615384615385,"specific_effect_common6_specific4",13,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,44.0460611566918,0,NA,0.347288933793089,97445.4401035015,NA,TRUE,57,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,NA,NA,NA,NA,0.000487019233110398,22.2998259310562,1.348018532818,61.1742958680478,367,-192355.734019617,-190665.636561359,1,1,0.884615384615385,"specific_effect_common6_specific4",13,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.68524761906269,0.329147895275207,97218.5771728142,96955.8470674586,TRUE,5,22,31,0.909090909090909,0.141025641025641,0.645161290322581,0.754716981132075,NA,NA,NA,NA,0.000532883714512409,95.4159917484969,1.73210535461962,61.4780632153406,196,-193083.234310948,-192180.620954494,1,0.875,0.141025641025641,"specific_effect_common6_specific4",13,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.68524761906269,0.390758640676772,97311.2553005019,NA,TRUE,37,22,31,0.909090909090909,0.141025641025641,0.645161290322581,0.754716981132075,NA,NA,NA,NA,0.000850862290966906,73.2485724540812,2.42374992453146,62.6269013468724,127,-193745.225680573,-193160.369066953,1,0.875,0.141025641025641,"specific_effect_common6_specific4",13,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,11.983180121974,NA,NA,NA,0.31682771571956,97895.488789997,97697.3467804489,TRUE,2,22,100,1,1,0.22,0.360655737704918,0.975,0.872222222222222,0.110481586402266,0.198473282442748,0.000865843305590184,45.3560755486677,1.64889654531445,59.1725945178997,356,-193331.816700676,-191692.376114465,1,1,1,"specific_effect_common6_specific4",14,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,11.983180121974,NA,NA,NA,0.316231495991383,97903.4636407993,NA,TRUE,16,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.00109732717275024,46.2809263240725,1.94729600410794,58.9377445358373,403,-193023.101904169,-191167.218319215,1,1,1,"specific_effect_common6_specific4",14,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,57.9789250176026,0,NA,0.372657651725193,97798.5230712235,97084.7384812215,TRUE,4,22,88,1,0.846153846153846,0.25,0.4,1,0.369444444444444,0.23121387283237,0.375586854460094,0.000115396327799397,48.8735170479316,0.44898134374096,63.3893953033857,176,-194381.281213346,-193570.771260612,1,1,0.846153846153846,"specific_effect_common6_specific4",14,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,57.9789250176026,0,NA,0.349595350578408,97901.4172994522,NA,TRUE,32,22,88,1,0.846153846153846,0.25,0.4,NA,NA,NA,NA,0.000468705739803231,103.718395645263,1.82537531424339,64.8511133324812,355,-193350.581474866,-191715.74605884,1,1,0.846153846153846,"specific_effect_common6_specific4",14,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.73575123021837,0.381625951776957,97684.293694096,97384.2572424869,TRUE,8,22,37,0.909090909090909,0.217948717948718,0.540540540540541,0.677966101694915,NA,NA,NA,NA,0.000485556869441938,63.8284207260595,1.28654579051717,61.209376596923,214,-193890.32775849,-192904.821338688,1,0.875,0.217948717948718,"specific_effect_common6_specific4",14,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.73575123021837,0.384430624909508,97777.5310880632,NA,TRUE,17,22,37,0.909090909090909,0.217948717948718,0.540540540540541,0.677966101694915,NA,NA,NA,NA,0.000708366666298291,57.3915038243251,1.92665437365475,62.1885948125831,151,-194511.991129,-193816.610430916,1,0.875,0.217948717948718,"specific_effect_common6_specific4",14,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,14.4535391576652,NA,NA,NA,0.410859864480325,97788.3680791968,97562.8915042169,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.838888888888889,0.116959064327485,0.209424083769634,0.000453126877886608,11.9127145412214,1.01359372536926,60.2889189524787,345,-193193.560587145,-191604.776872979,1,1,1,"specific_effect_common6_specific4",15,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,14.4535391576652,NA,NA,NA,0.407451314282447,97800.2679856905,NA,TRUE,29,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000631429266038747,8.65510824187581,1.32181135589981,59.443810253745,403,-192816.710593951,-190960.827008998,1,1,1,"specific_effect_common6_specific4",15,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,37.4951364127003,0,NA,0.422870462530719,97712.909939906,97223.3525081263,TRUE,8,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,0.95,0.55,0.161016949152542,0.27536231884058,0.000572300795419101,13.1353697689755,1.19086732766716,59.9118067108745,239,-193774.866368135,-192674.230693684,1,1,0.974358974358974,"specific_effect_common6_specific4",15,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,37.4951364127003,0,NA,0.414440544348551,97792.9662239169,NA,TRUE,58,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,NA,NA,NA,NA,0.00104362284383972,49.8552229457543,2.56742367284097,61.7628199646456,395,-192857.369112636,-191038.326889171,1,1,0.974358974358974,"specific_effect_common6_specific4",15,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,2.67908703232373,0.302968467664697,97390.0373878637,96800.9497593186,TRUE,2,22,44,0.727272727272727,0.358974358974359,0.363636363636364,0.484848484848485,NA,NA,NA,NA,0.00130954531552467,325.87953376116,4.54284920580776,62.8595471001186,235,-193156.752285167,-192074.537291459,1,0.625,0.358974358974359,"specific_effect_common6_specific4",15,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,2.67908703232373,0.383552446553525,97640.753865712,NA,TRUE,34,22,44,0.727272727272727,0.358974358974359,0.363636363636364,0.484848484848485,NA,NA,NA,NA,0.00162071869091121,412.718499699436,6.12018728819233,65.1503931218669,179,-194045.019536486,-193220.694073194,1,0.625,0.358974358974359,"specific_effect_common6_specific4",15,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,25.9025434480823,NA,NA,NA,0.412524721834514,97664.4756598432,97297.7774933941,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.658333333333333,0.144404332129964,0.252365930599369,0.000216177373982432,4.90830037967469,0.488355058991202,59.2543788627261,280,-193394.779841571,-192105.332189495,1,1,1,"specific_effect_common6_specific4",16,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,25.9025434480823,NA,NA,NA,0.377004375827198,97703.6136619601,NA,TRUE,46,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000546728556123352,7.15336708855341,1.10654278742359,58.8339112476409,403,-192623.40194649,-190767.518361537,1,1,1,"specific_effect_common6_specific4",16,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,42.8783388741286,0,NA,0.423693399780235,97614.9264372077,97070.9969194015,TRUE,2,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,1,0.472222222222222,0.19047619047619,0.32,0.000103239211081942,4.06606533126246,0.262081403461958,58.9089315478967,213,-193758.500999992,-192777.599750377,1,1,0.961538461538462,"specific_effect_common6_specific4",16,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,42.8783388741286,0,NA,0.356139544039971,97699.5088432169,NA,TRUE,59,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,NA,NA,NA,NA,0.000540470382666987,7.73483485505142,1.0584837860932,58.5739327317132,391,-192698.085372352,-190897.46382963,1,1,0.961538461538462,"specific_effect_common6_specific4",16,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,2.45683462739106,0.308173139401384,97339.4573678774,96925.443994521,TRUE,36,22,29,0.681818181818182,0.179487179487179,0.517241379310345,0.588235294117647,NA,NA,NA,NA,0.000781509007202472,163.355025367109,2.72664382956186,63.9777053920529,190,-193366.441232748,-192491.45889741,1,0.5625,0.179487179487179,"specific_effect_common6_specific4",16,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,2.45683462739106,0.371031507724007,97464.6186019732,NA,TRUE,36,22,29,0.681818181818182,0.179487179487179,0.517241379310345,0.588235294117647,NA,NA,NA,NA,0.000980664824399718,143.64904269934,3.38508237179852,64.2358319993591,119,-194107.214325748,-193559.199073615,1,0.5625,0.179487179487179,"specific_effect_common6_specific4",16,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,33.0768719704762,NA,NA,NA,0.430923194559698,97882.7891481457,97430.5696159312,TRUE,2,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,1,0.591666666666667,0.158102766798419,0.273037542662116,0.000197757637524479,9.74551003714823,0.50829412469769,59.8968668303354,256,-193997.192944872,-192818.269377259,1,1,0.948717948717949,"specific_effect_common6_specific4",17,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,33.0768719704762,NA,NA,NA,0.370388371869637,97940.0931518987,NA,TRUE,62,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,NA,NA,NA,NA,0.000595740541829705,11.6970748294203,1.54388745466297,58.9324569009737,387,-193206.885010831,-191424.684148854,1,1,0.948717948717949,"specific_effect_common6_specific4",17,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,32.9659683282853,0,NA,0.410975367288418,97884.015552144,97432.0629875661,TRUE,2,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,1,0.633333333333333,0.149253731343284,0.25974025974026,0.000215628196613943,11.8340024556518,0.566075380918593,60.2920754262691,271,-193896.029423684,-192648.028303281,1,1,0.948717948717949,"specific_effect_common6_specific4",17,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,32.9659683282853,0,NA,0.371548754436348,97940.086003892,NA,TRUE,57,22,96,1,0.948717948717949,0.229166666666667,0.372881355932203,NA,NA,NA,NA,0.000592861582793858,12.0518917751773,1.5452430181836,59.032625798398,387,-193206.870714818,-191424.669852841,1,1,0.948717948717949,"specific_effect_common6_specific4",17,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,2.16959947281149,0.316086628017901,97602.3693046946,97289.6205135983,TRUE,7,22,28,0.636363636363636,0.179487179487179,0.5,0.56,NA,NA,NA,NA,0.000792882434178488,88.1092053861728,2.22282350340323,57.8021838164721,187,-193912.988372219,-193051.82154744,1,0.5,0.179487179487179,"specific_effect_common6_specific4",17,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,2.16959947281149,0.394896512738956,97689.9308653346,NA,TRUE,62,22,28,0.636363636363636,0.179487179487179,0.5,0.56,NA,NA,NA,NA,0.00121166326187399,61.5280585063407,2.82042610452801,57.3340951210002,115,-194585.469873586,-194055.875302198,1,0.5,0.179487179487179,"specific_effect_common6_specific4",17,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,45.2997636702052,NA,NA,NA,0.391877681583955,97514.8803766909,96935.4725924845,TRUE,3,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,0.9,0.497222222222222,0.167441860465116,0.282352941176471,0.000554236942946755,149.283303456297,2.38280682731252,65.2524572636401,218,-193523.870102564,-192519.943002018,1,1,0.884615384615385,"specific_effect_common6_specific4",18,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,45.2997636702052,NA,NA,NA,0.314747078259229,97596.5369232497,NA,TRUE,22,22,91,1,0.884615384615385,0.241758241758242,0.389380530973451,NA,NA,NA,NA,0.000894154469751387,169.418638905503,4.10528121663502,68.0626151030727,367,-192657.927659113,-190967.830200855,1,1,0.884615384615385,"specific_effect_common6_specific4",18,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,31.4484927820775,2.10883779515514,NA,0.359135359542131,97493.2356978561,96644.2695756477,TRUE,2,22,94,1,0.923076923076923,0.234042553191489,0.379310344827586,0.95,0.472222222222222,0.182692307692308,0.306451612903226,0.000588205803519117,63.4677727218861,0.943589061507501,50.9094273893986,211,-193528.935031847,-192557.244122603,1,1,0.923076923076923,"specific_effect_common6_specific4",18,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,31.4484927820775,2.10883779515514,NA,0.264265446165208,97594.4292515059,NA,TRUE,57,22,94,1,0.923076923076923,0.234042553191489,0.379310344827586,NA,NA,NA,NA,0.000918763372248007,31.8265724809427,1.78500579572549,59.4990087410841,379,-192570.819252278,-190825.459751788,1,1,0.923076923076923,"specific_effect_common6_specific4",18,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC",4,NA,NA,NA,2.35086500879063,0.302612050635384,97236.9380348829,97015.0891612492,TRUE,99,22,12,0.5,0.0128205128205128,0.916666666666667,0.647058823529412,NA,NA,NA,NA,0.000541863421511249,454.926141116812,5.26889033101979,52.4807134789684,139,-193513.698085987,-192873.579430135,1,0.3125,0.0128205128205128,"specific_effect_common6_specific4",18,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,2.35086500879063,0.366835034521442,97277.7051449602,NA,TRUE,47,22,12,0.5,0.0128205128205128,0.916666666666667,0.647058823529412,NA,NA,NA,NA,0.000805504118442125,14.5048259709724,1.6697916416816,58.8100924417923,51,-194203.114770692,-193968.251091207,1,0.3125,0.0128205128205128,"specific_effect_common6_specific4",18,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC",4,40.3232822548729,NA,NA,NA,0.465064737186265,97749.2418803164,97222.796327249,TRUE,2,22,95,1,0.935897435897436,0.231578947368421,0.376068376068376,1,0.502777777777778,0.180995475113122,0.306513409961686,0.000190275341788553,1.0282735423764,0.375760353212254,58.2431251988728,224,-193951.146578141,-192919.58845648,1,1,0.935897435897436,"specific_effect_common6_specific4",19,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Rossi path BIC + refit",4,40.3232822548729,NA,NA,NA,0.429651004005391,97814.8492814087,NA,TRUE,28,22,95,1,0.935897435897436,0.231578947368421,0.376068376068376,NA,NA,NA,NA,0.00049156410261744,1.65593229028065,0.939099978498313,57.6594604310238,383,-192984.028290967,-191220.248109734,1,1,0.935897435897436,"specific_effect_common6_specific4",19,1000,100,4,6,4,0.25,40,0.96,30,90,3
"Separate 2D path/grid BIC",4,NA,23.5534495564913,2.44737449904389,NA,0.392743537043309,97741.7019949243,96914.80349536,TRUE,26,22,98,1,0.974358974358974,0.224489795918367,0.366666666666667,0.975,0.586111111111111,0.156,0.268965517241379,0.000434570619510589,43.0445805548149,0.499176186925061,51.0110281944421,253,-193735.741904266,-192570.633847211,1,1,0.974358974358974,"specific_effect_common6_specific4",19,1000,100,4,6,4,0.25,40,0.96,30,90,3
