"phase","cell_id","method","planned_reps","completed_reps","valid_reps","error_reps","missing_reps","completion_rate","support_target","selector","selected_q","selected_q_sd","selected_eta_only_q","selected_eta_only_q_sd","selected_mu_only_q","selected_mu_only_q_sd","selected_both_q","selected_both_q_sd","selected_null_q","selected_null_q_sd","TPR_P","TPR_P_sd","FPR_P","FPR_P_sd","Precision_P","Precision_P_sd","F1_P","F1_P_sd","TPR_mu","TPR_mu_sd","FPR_mu","FPR_mu_sd","Precision_mu","Precision_mu_sd","F1_mu","F1_mu_sd","TPR_eta","TPR_eta_sd","FPR_eta","FPR_eta_sd","Precision_eta","Precision_eta_sd","F1_eta","F1_eta_sd","exact_P","exact_P_sd","exact_mu","exact_mu_sd","exact_eta","exact_eta_sd","ARI","ARI_sd","NMI","NMI_sd","classification_error","classification_error_sd","Bayes_excess_error","Bayes_excess_error_sd","test_NLL","test_NLL_sd","MSE_mu","MSE_mu_sd","MSE_kappa","MSE_kappa_sd","MSE_eta","MSE_eta_sd","train_loglik","train_loglik_sd","converged","converged_sd","iter","iter_sd","elapsed_sec","elapsed_sec_sd","elapsed_sec_median","elapsed_sec_total"
"core","A_eb100_heterogeneous_n300","Dense-free",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511924180434032,0.0344983495709492,0.529763667983327,0.0245947955095426,0.287004,0.0411198001410071,0.186654,0.0411198001410071,-246.14841150185,0.105385523967051,0.00230391540350502,0.000284057137545956,158.542619147976,79.6586381495453,4.59106079286229,0.798509007005691,74768.3536947928,54.7931719732704,1,0,60.27,27.4056158073081,3.25439999999998,0.567215990428671,3.2349999999999,325.439999999998
"core","A_eb100_heterogeneous_n300","Dense-shared",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483627031594387,0.0266244885210869,0.480735611450266,0.0216862836411614,0.289786,0.0297446133651528,0.189436,0.0297446133651528,-245.997728107115,0.105960848298254,0.00228506142174825,0.000258643865833044,198.555747131266,14.6056179493115,4.76791199593854,0.450232140112275,74740.9682649015,57.0028638942007,1,0,60.8,23.5170258546974,1.30659999999999,0.212099747831763,1.30499999999995,130.659999999999
"core","A_eb100_heterogeneous_n300","E-ACGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",15.23,1.39156913104044,0,0,0,0,14.81,1.09816191700477,0.42,0.754515029202818,0.7405,0.0549080958502386,0.00233333333333334,0.00419175016223788,0.974711853162318,0.0437741875733159,0.839976145466858,0.0390751145761909,0.7405,0.0549080958502386,0.00233333333333334,0.00419175016223788,0.974711853162318,0.0437741875733159,0.839976145466858,0.0390751145761909,0.925625,0.0686351198127983,0.00228260869565217,0.00410062515871097,0.974711853162318,0.0437741875733159,0.947652592941312,0.041745302313041,0,0,0,0,0.22,0.416333199893227,0.702383127498623,0.0340630949598975,0.685718536790596,0.022202319542621,0.132358,0.0250583689522174,0.032008,0.0250583689522174,-247.283291623102,0.0745046700126897,0.000658428820570545,0.000151522319679689,10.2111078732506,9.19194450008521,0.417774186833739,0.206585251553239,74437.7511044093,55.8990584942388,1,0,29.03,19.822676026422,61.7067,6.82059138035536,60.1,6170.67
"core","A_eb100_heterogeneous_n300","E-CGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",24.34,8.09192139848083,0,0,0.2,0.471404520791032,15.09,1.04538427519658,9.05,7.56437022954965,0.7645,0.0600063127992179,0.0502777777777778,0.0420242790530536,0.675062587765889,0.157419049516818,0.703485900406778,0.0888487828286901,0.7645,0.0600063127992179,0.0502777777777778,0.0420242790530536,0.675062587765889,0.157419049516818,0.703485900406778,0.0888487828286901,0.943125,0.0653365171997864,0.0502717391304348,0.0419227608496901,0.667898961391609,0.160076626306848,0.767818899991956,0.10967121862421,0,0,0,0,0.01,0.1,0.637985302171426,0.0547061041279889,0.664556191151281,0.0202546484168261,0.210852,0.0721768681711107,0.110502,0.0721768681711107,-247.137882216123,0.105763766880255,0.00105440492898415,0.00032864249801403,12.5781882145233,5.15050544507095,0.892358923221103,0.292459402742365,74454.264696631,62.6055237013145,1,0,27.85,25.3466372562914,68.1944,6.220854194489,67.44,6819.44
"core","A_eb100_heterogeneous_n300","M-L",100,100,100,0,0,1,"S_P","BIC-after-refit",199.62,0.693111852736656,0,0,4,0,16,0,179.62,0.693111852736656,1,0,0.997888888888889,0.00385062140409259,0.10019156698769,0.000350647017716126,0.182134583656514,0.000578957739222566,1,0,0.997888888888889,0.00385062140409259,0.10019156698769,0.000350647017716126,0.182134583656514,0.000578957739222566,1,0,0.997934782608696,0.00376691224313406,0.0801532535901524,0.000280517614172905,0.148410767810783,0.000480575128078976,0,0,0,0,0,0,0.514498130227101,0.0368643963884514,0.534828776018312,0.0257697465625006,0.284862,0.0427998838382262,0.184512,0.0427998838382262,-246.173322730412,0.110651042229762,0.00226510756927572,0.000299731494357935,162.310651709105,81.9854918788148,4.52918350274689,0.829564209051093,74769.1898837073,54.816037720313,1,0,10.65,8.18396436498062,10.7428,2.33778582976683,10.0649999999999,1074.28
"core","A_eb100_heterogeneous_n300","Spherical k-means",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.443763310163617,0.0371365407478617,0.441223599677975,0.0340080387615115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,12.23,3.90765888733881,0.0690999999999992,0.0182072801512128,0.0600000000002865,6.90999999999992
"core","B_crossed_support_n400","Dense-free",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996019104983634,0.00168489370329363,0.992286677812284,0.00298179908886394,0.001496,0.000633400315437212,0.000186,0.000633400315437212,-12.1400964421164,0.0570541175719934,0.000304548484839934,5.55331614613921e-05,3.65008168506107,2.87188301260128,0.526023503901259,0.110309243890137,4953.02043891189,74.1819668054357,1,0,4.94,1.63805748471546,0.1918,0.093142445488158,0.169999999999959,19.18
"core","B_crossed_support_n400","Dense-shared",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991594908464481,0.0023664503785821,0.98493485996391,0.0036790017209674,0.003164,0.00089052475733937,0.001854,0.00089052475733937,-11.8552503092595,0.0600448195596088,0.000306027480256533,5.57035211847405e-05,128.491309465537,3.1828114081325,4.76687422154092,0.193329888737583,4835.34242802205,76.6484799137146,1,0,6.98,4.27106780583266,0.361800000000006,0.199349345662735,0.309999999999945,36.1800000000006
"core","B_crossed_support_n400","E-ACGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",11.9,0.333333333333333,3.88,0.383497988352882,0,0,8,0,0.02,0.14070529413629,0.7425,0.0239686242720551,0.0025,0.0175881617670362,0.998257575757576,0.0122702329426832,0.851422466422466,0.0189761636478369,0.666666666666667,0,0.325,0.0277777777777777,0.672848484848485,0.0209233924552863,0.669591567852438,0.00981591520001306,0.99,0.0319581656960735,0.00166666666666667,0.0117254411780241,0.998257575757576,0.0122702329426832,0.993909749670619,0.0205346563521973,0,0,0,0,0.9,0.301511344577764,0.996102885435782,0.00152519032421345,0.992386905416369,0.00272687030471879,0.001464,0.000571285985096499,0.000154,0.000571285985096499,-12.1845658976208,0.0566248293843048,0.00019891767208112,6.31421127075606e-05,2.25443123989104,1.73877625318584,0.279811110087515,0.111794702625699,4934.10769987307,73.600876380315,1,0,3.16,0.563538603447676,28.8615,1.19786626376176,28.875,2886.15
"core","B_crossed_support_n400","E-CGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",11.87,0.733815268637038,3.7,0.659047368816107,0.12,0.356186309210063,8,0,0.05,0.21904291355759,0.73875,0.0464829989557386,0.00625,0.0273803641946988,0.995885780885781,0.0180613408602806,0.847443352560594,0.0338265501172017,0.676666666666667,0.0296821924341718,0.3125,0.0547607283893975,0.686205017205017,0.045316321264606,0.680629744168875,0.0280851963878661,0.975,0.0549206140680089,0.0141666666666667,0.0336162238368694,0.986496836496837,0.0317400683700524,0.97975649857389,0.0356263967244665,0,0,0,0,0.69,0.464823198711732,0.996076725419879,0.00148783151139156,0.992337023845811,0.00265678047145534,0.001474,0.000557523383574468,0.000164,0.000557523383574468,-12.1764752010214,0.0597688703285707,0.000219357364651583,7.72367024429532e-05,2.64665387291998,1.94236861189367,0.329259129802315,0.152371672186986,4933.0822098751,73.6291034187487,1,0,3.65,0.672324476737388,25.26,1.62481203264073,25.385,2526
"core","B_crossed_support_n400","M-L",100,100,100,0,0,1,"S_P","BIC-after-refit",17.39,2.11724520845538,4,0,4,0,8,0,1.39,2.11724520845538,1,0,0.17375,0.264655651056923,0.931584655663805,0.0960417201976725,0.961850628550319,0.0555212939758671,1,0,0.449166666666667,0.176437100704615,0.698688491747854,0.0720312901482545,0.820389979330796,0.0531877154569706,1,0,0.449166666666667,0.176437100704615,0.698688491747854,0.0720312901482545,0.820389979330796,0.0531877154569706,0.52,0.502116731568678,0,0,0,0,0.996128148724318,0.00149342094656084,0.992432790249884,0.00267833078675069,0.001454,0.000559115463039703,0.000144,0.000559115463039703,-12.1960126033157,0.0577153238596393,0.000156654949208194,6.29657373805143e-05,3.18122365265238,2.57301804264461,0.314129655146956,0.125272638490876,4931.36776316543,74.6635385167725,1,0,3.36,0.627967701672175,0.8651,0.0902129355323998,0.859999999999985,86.51
"core","B_crossed_support_n400","Spherical k-means",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991742188670751,0.00219749457183338,0.985124746297246,0.00348073806238348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,5.44,2.3924122478445,0.0170999999999985,0.0142343303887524,0.0199999999999818,1.70999999999985
"core","B_pure_concentration_n1000","Dense-free",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62988761880915,0.0148100664856124,0.694040611776502,0.0256427501187555,0.263968,0.011409360679333,0.112543,0.011409360679333,-258.4129816899,0.272255170435245,0.00170608632360873,0.000283097103561748,150.862200378815,138.060599547729,2.22121454031378,0.590619488018393,259234.941508229,641.051883722303,0.96,0.196946385566932,107.1,42.1554362814668,15.3311,2.25093780456056,15.1849999999999,1533.11
"core","B_pure_concentration_n1000","Dense-shared",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0435841821236474,0.00412750430022643,0.172512143471759,0.00534089120061658,0.69752,0.00653790810766276,0.546095,0.00653790810766276,-252.930840851267,0.213840907101164,0.0056122760786262,0.000211276393842156,5490.70241020711,22.6205826588593,29.1742981688253,0.7543157149954,254603.151053497,494.818178838237,1,0,91.81,31.8616627870479,4.91210000000001,0.620830813499075,4.86999999999989,491.210000000001
"core","B_pure_concentration_n1000","E-ACGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",16.09,0.287623491264661,16,0,0,0,0,0,0.09,0.287623491264661,1,0,0.000489130434782609,0.00156317114817751,0.994705882352941,0.0169190288979214,0.997272727272727,0.00871586337165633,0,0,0.08045,0.00143811745632331,0,0,0,0,1,0,0.000489130434782609,0.00156317114817751,0.994705882352941,0.0169190288979214,0.997272727272727,0.00871586337165633,0.91,0.287623491264661,0,0,0.91,0.287623491264661,0.654745852998137,0.0240025614081148,0.71784015635407,0.0144342947568344,0.21899,0.0613379667222199,0.067565,0.0613379667222199,-258.719505533748,0.272475194739925,0.000610494087265352,0.000398673591430951,113.748120040916,171.614409349809,0.516117205912771,0.622134754296129,258882.1388533,641.211042456919,1,0,79.74,58.2612749741727,78.5479,6.24196101907379,78.2299999999998,7854.79
"core","B_pure_concentration_n1000","E-CGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",16.33,0.667499479816693,16,0,0,0,0,0,0.33,0.667499479816693,1,0,0.00179347826086957,0.00362771456422116,0.981296869625043,0.0372214744704028,0.990194550547492,0.0196612079779952,0,0,0.08165,0.00333749739908346,0,0,0,0,1,0,0.00179347826086957,0.00362771456422116,0.981296869625043,0.0372214744704028,0.990194550547492,0.0196612079779952,0.77,0.422952584681651,0,0,0.77,0.422952584681651,0.634612311761573,0.0291972835483608,0.733364430336646,0.0219366198888103,0.380302,0.103213441670231,0.228877,0.103213441670231,-258.71183530307,0.271937700722812,0.000361537998311975,0.000263848299543537,541.736128223059,267.30358353968,2.06456698895335,1.11300222698393,258877.906466508,640.870078908434,1,0,71,70.275504015599,148.4658,17.5282756376171,145.42,14846.58
"core","B_pure_concentration_n1000","M-L",100,100,100,0,0,1,"S_P","BIC-after-refit",199.93,0.256432399976243,16,0,0,0,0,0,183.93,0.256432399976243,1,0,0.999619565217391,0.00139365434769706,0.0800281407035176,0.00010308840200051,0.14819638242894,0.000176697605496263,0,0,0.99965,0.00128216199988122,0,0,0,0,1,0,0.999619565217391,0.00139365434769706,0.0800281407035176,0.00010308840200051,0.14819638242894,0.000176697605496263,0,0,0,0,0,0,0.634122159463007,0.0146924640069741,0.703489259657189,0.0262930509196486,0.26452,0.0110970739614121,0.113095,0.0110970739614121,-258.423524072946,0.27311513010754,0.00171354019831515,0.000301461921078049,174.73480865314,142.169120830424,2.39710858044036,0.640771767739113,259231.343869055,641.055195805601,1,0,11.61,6.63004334431343,38.5702,14.6259581732223,36.125,3857.02
"core","B_pure_concentration_n1000","Spherical k-means",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101270383156673,0.0073747468933733,0.225897282588938,0.00622519626015908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,15.63,6.18838109735176,0.248499999999968,0.0581425451417201,0.230000000000018,24.8499999999968
"core","B_shared_canonical_n1000","Dense-free",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.838562297904481,0.00916346091220535,0.801190766746095,0.00886018530167889,0.064934,0.00394600475612404,0.015934,0.00394600475612404,-247.228767433574,0.0531035642875464,0.000523992767718672,3.63572888891323e-05,7.03170181753763,2.77108315228675,0.73692406899274,0.0428726704741361,248043.900447133,127.680745069588,1,0,16.4,4.90927796126987,4.62830000000001,0.88816466645969,4.63,462.830000000001
"core","B_shared_canonical_n1000","Dense-shared",100,100,100,0,0,1,"none","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.768803328701436,0.0116906623929613,0.740104610206429,0.0100738801323911,0.096852,0.00528826564530882,0.047852,0.00528826564530882,-247.005146518993,0.0535891045621557,0.000567451387853403,4.14829268671305e-05,130.826614134415,2.95348157564234,1.26253216963877,0.0535780330247515,247869.447675943,125.554405106094,1,0,22.97,7.60974255925796,1.67629999999999,0.283572644034029,1.65000000000009,167.629999999999
"core","B_shared_canonical_n1000","E-ACGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",20.02,0.14070529413629,0,0,0.01,0.1,20,0,0.01,0.1,0.2001,0.000999999999999998,1e-04,0.001,0.999523809523809,0.0047619047619048,0.333443526170799,0.00140741453648606,0.2001,0.000999999999999998,1e-04,0.001,0.999523809523809,0.0047619047619048,0.333443526170799,0.00140741453648606,1,0,0.000111111111111111,0.000781696078534943,0.999047619047619,0.00670025210172813,0.999512195121951,0.00343183644234853,0,0,0,0,0.98,0.14070529413629,0.869977238943901,0.00762853038473414,0.832736344665872,0.00818707220537792,0.051492,0.00315170885185619,0.002492,0.00315170885185619,-247.508797406735,0.0520195882137026,0.000164814930468166,1.53434851700812e-05,1.39321159158302,1.01918077422101,0.0726891421272464,0.0139185799434088,247771.420356327,128.059543855193,1,0,3.7,0.643538199442282,43.0985,2.21603357329708,43.105,4309.85
"core","B_shared_canonical_n1000","E-CGL",100,100,100,0,0,1,"S_eta","BIC-after-refit",20.02,0.14070529413629,0,0,0.01,0.1,20,0,0.01,0.1,0.2001,0.000999999999999998,1e-04,0.001,0.999523809523809,0.0047619047619048,0.333443526170799,0.00140741453648606,0.2001,0.000999999999999998,1e-04,0.001,0.999523809523809,0.0047619047619048,0.333443526170799,0.00140741453648606,1,0,0.000111111111111111,0.000781696078534943,0.999047619047619,0.00670025210172813,0.999512195121951,0.00343183644234853,0,0,0,0,0.98,0.14070529413629,0.870003158614094,0.00759455668076705,0.83275997945042,0.0081560711124427,0.051482,0.00313766238663838,0.002482,0.00313766238663838,-247.508806769646,0.0520221622373868,0.000164747974762996,1.53514139770419e-05,1.39502634970958,1.01935223809133,0.07265400652552,0.0139386591696257,247771.419781001,128.059610126131,1,0,8.2,0.974420314594759,46.7373,1.90468367691092,46.6549999999999,4673.73
